subjectid,gender,height,height_selfreport,weight,weight_selfreport,age,race
18430,Female,168.7,167.64000000000001,67.4,62.61343012704174,20,2
18431,Female,157.4,157.48,60.2,60.798548094373864,19,2
18432,Female,160.3,162.56,61.6,68.05807622504537,23,3
18436,Female,155.9,157.48,58.4,58.98366606170598,22,2
18439,Female,165.9,167.64000000000001,71.7,72.59528130671505,21,1
18440,Female,161.4,160.02,60.6,58.98366606170598,20,1
18444,Female,163,165.1,64.8,65.78947368421052,22,2
18454,Female,143.5,144.78,47.8,47.640653357531754,20,6
18457,Female,167.2,167.64000000000001,75.1,73.502722323049,21,2
18460,Female,170.8,172.72,73.9,78.03992740471868,21,2
18463,Female,167.6,167.64000000000001,68.6,67.15063520871144,23,1
18465,Female,160.9,160.02,62,62.61343012704174,27,1
18467,Female,159,160.02,74,72.59528130671505,21,1
18477,Female,162.9,165.1,59.8,58.98366606170598,18,1
18478,Female,159.8,160.02,64.5,66.24319419237749,25,2
18481,Female,156,157.48,56.3,61.25226860254083,19,2
18482,Female,168.8,170.18,68.6,74.8638838475499,38,2
18484,Female,174.5,172.72,69.6,70.78039927404718,21,2
18486,Female,167.3,170.18,63.1,61.7059891107078,28,2
18487,Female,166.2,165.1,72.9,69.87295825771324,27,2
18488,Female,157.6,160.02,54.8,55.8076225045372,20,3
18489,Female,172,172.72,65,65.78947368421052,28,1
18496,Female,170.1,172.72,70,70.78039927404718,19,1
18498,Female,162,160.02,58,58.07622504537205,21,2
18499,Female,167,167.64000000000001,73.8,74.8638838475499,18,1
18500,Female,163,162.56,47.8,49.455535390199636,18,1
18501,Female,163.6,162.56,58.3,56.71506352087114,20,1
18503,Female,171.4,170.18,84.9,81.66969147005445,22,6
18512,Female,170.2,172.72,73.2,76.22504537205081,20,2
18513,Female,159,160.02,60.9,61.25226860254083,18,4
18522,Female,164.3,165.1,65.4,68.05807622504537,20,1
18524,Female,176.9,177.8,83.2,83.03085299455535,33,3
18525,Female,154.9,154.94,59.1,58.98366606170598,18,1
18526,Female,153.3,152.4,69.5,63.52087114337567,18,2
18527,Female,159.2,160.02,60.9,60.34482758620689,19,3
18528,Female,160.9,160.02,65,58.98366606170598,21,1
18529,Female,156.9,157.48,55,54.44646098003629,18,1
18530,Female,158.6,160.02,65.9,63.52087114337567,37,1
18531,Female,157.4,160.02,70.1,65.78947368421052,42,3
18535,Female,161.7,162.56,68.9,67.15063520871144,21,3
18538,Female,158.9,160.02,60.7,63.52087114337567,20,2
18543,Female,167.9,167.64000000000001,73.6,72.59528130671505,23,2
18544,Female,170,172.72,56.4,58.07622504537205,21,1
18546,Female,162.3,162.56,56.6,56.71506352087114,20,1
18548,Female,167.7,165.1,68.1,63.52087114337567,22,2
18549,Female,159.8,160.02,66,65.78947368421052,19,3
18552,Female,162.5,165.1,53.6,55.35390199637023,23,2
18553,Female,168.5,170.18,64.7,68.05807622504537,19,2
18556,Female,168.5,170.18,77.6,79.4010889292196,33,3
18559,Female,162.3,162.56,56.3,56.71506352087114,27,2
18560,Female,167.4,167.64000000000001,67.5,68.05807622504537,20,1
18861,Female,165.3,167.64000000000001,60.4,58.98366606170598,21,1
20089,Female,158.7,157.48,54.2,53.53901996370236,21,1
20090,Female,159.5,162.56,66.4,68.05807622504537,31,1
20091,Female,156.3,157.48,74.4,74.8638838475499,22,3
20092,Female,167.4,170.18,62.1,61.25226860254083,28,1
20093,Female,143.9,142.24,58.5,58.98366606170598,29,4
20094,Female,171.8,175.26,81,79.4010889292196,30,3
20095,Female,158.9,162.56,51.1,52.17785843920145,24,3
20096,Female,164.5,165.1,71.7,71.68784029038112,39,1
20098,Female,167.7,167.64000000000001,60.7,58.98366606170598,21,1
20104,Female,155.2,154.94,59.1,58.07622504537205,20,3
20109,Female,152.3,152.4,63.6,63.52087114337567,25,3
20110,Female,161.2,162.56,71.5,68.9655172413793,36,3
20111,Female,164.2,170.18,57.4,56.71506352087114,43,1
20423,Female,173.2,175.26,71.6,68.05807622504537,25,1
20425,Female,160,162.56,54,54.44646098003629,23,3
20429,Female,140.9,142.24,42.6,45.37205081669691,27,4
20439,Female,162,160.02,58.5,58.07622504537205,28,1
20444,Female,174.6,172.72,82.8,82.12341197822141,22,2
20520,Female,168.8,172.72,74,72.59528130671505,22,2
20521,Female,160.6,162.56,76.5,74.8638838475499,19,1
20523,Female,165.8,167.64000000000001,85.2,83.93829401088928,26,1
20544,Female,159,157.48,67.1,63.52087114337567,27,1
20559,Female,178.1,180.34,76,73.95644283121597,24,1
20646,Female,169,170.18,69.5,69.41923774954627,26,1
20647,Female,165.4,167.64000000000001,75.4,73.95644283121597,25,1
20648,Female,158.3,160.02,66.3,61.25226860254083,22,1
20663,Female,152.3,152.4,48,49.00181488203266,42,3
20673,Female,168.5,170.18,83,81.66969147005445,24,2
20679,Female,167.2,167.64000000000001,75.6,74.8638838475499,25,1
20684,Female,164.1,167.64000000000001,78.4,77.13248638838475,45,2
20698,Female,164.4,165.1,59.4,58.98366606170598,30,1
20699,Female,159.7,162.56,76.6,75.77132486388385,41,2
20700,Female,173.2,203.2,67.8,68.05807622504537,38,2
21132,Female,152.9,154.94,51.7,49.9092558983666,33,4
21179,Female,162,162.56,66.2,65.78947368421052,44,1
21182,Female,164.3,162.56,66.5,67.15063520871144,40,1
21183,Female,155.6,157.48,61.3,62.61343012704174,28,4
21185,Female,163,165.1,72.9,70.78039927404718,45,2
21214,Female,161.4,162.56,70.1,68.9655172413793,36,1
21215,Female,146.4,149.86,42.6,45.37205081669691,22,4
21221,Female,174.9,175.26,72.9,72.59528130671505,32,2
21223,Female,161.8,162.56,76.1,73.95644283121597,42,1
21228,Female,163.1,162.56,71.9,72.59528130671505,39,2
21229,Female,170.4,170.18,79.4,78.94736842105263,25,1
21231,Female,166.9,165.1,70.5,63.52087114337567,48,1
21256,Female,158.6,160.02,72.7,72.59528130671505,41,1
21405,Female,160.2,160.02,60.9,60.34482758620689,26,1
21411,Female,162,160.02,80,80.30852994555353,31,2
21414,Female,157.5,157.48,62.5,63.52087114337567,22,3
21429,Female,151.3,152.4,76.8,76.67876588021778,29,3
21431,Female,157.3,160.02,57.8,56.71506352087114,24,2
21432,Female,164.9,165.1,63.9,68.05807622504537,29,2
21445,Female,165.7,167.64000000000001,74.9,76.67876588021778,36,2
21446,Female,153.8,154.94,65,63.52087114337567,31,2
21449,Female,168.4,167.64000000000001,63.3,65.78947368421052,41,2
21453,Female,155,154.94,52.6,49.455535390199636,23,3
21462,Female,163,167.64000000000001,76.6,74.8638838475499,42,1
21463,Female,169.3,172.72,93.4,88.47549909255898,35,2
21464,Female,155.7,157.48,66.7,68.05807622504537,30,2
21482,Female,162.7,162.56,62.2,63.974591651542646,24,3
21501,Female,166.6,167.64000000000001,94.2,89.38294010889291,34,2
21516,Female,159.9,160.02,64.1,63.52087114337567,26,3
21524,Female,154.7,152.4,69.2,68.05807622504537,30,2
21525,Female,163.6,165.1,64.6,61.25226860254083,33,1
21532,Female,154.7,157.48,52.5,50.81669691470054,43,1
21542,Female,162.9,162.56,49,48.548094373865695,32,1
21548,Female,156,157.48,74.9,72.59528130671505,31,2
21556,Female,175.1,177.8,85.2,81.66969147005445,26,1
21561,Female,162.5,162.56,77.2,76.67876588021778,36,2
21565,Female,157.3,157.48,64.3,63.52087114337567,31,2
21569,Female,159.9,160.02,72.2,77.13248638838475,29,1
21572,Female,154.7,157.48,69.3,68.05807622504537,31,4
21587,Female,173.5,172.72,73.7,73.95644283121597,25,1
21592,Female,167,170.18,72.5,70.78039927404718,24,1
21593,Female,167.8,170.18,81.6,78.94736842105263,22,2
21595,Female,160.4,160.02,57,54.44646098003629,31,5
21649,Female,163.1,162.56,66,65.33575317604355,38,3
21653,Female,168.4,170.18,80.4,77.13248638838475,40,2
21702,Female,171.5,170.18,85.2,84.84573502722323,38,1
21704,Female,163.5,165.1,66.2,66.69691470054445,44,1
21718,Female,166.6,167.64000000000001,70.6,70.78039927404718,29,2
21719,Female,170.5,170.18,57.7,58.98366606170598,23,2
21720,Female,162.9,162.56,52.6,52.63157894736842,26,2
21721,Female,171.8,172.72,80.8,74.41016333938293,24,2
21722,Female,162.6,162.56,83.4,81.66969147005445,33,2
21723,Female,161.6,160.02,75,76.22504537205081,24,2
21905,Female,160.2,160.02,61.9,63.52087114337567,38,1
21943,Female,166.7,167.64000000000001,67.5,65.78947368421052,41,1
21944,Female,164.5,165.1,70.2,72.59528130671505,41,1
22001,Female,167,172.72,65.9,70.32667876588022,26,3
22014,Female,162.1,162.56,71.2,71.23411978221415,42,2
22030,Female,172.1,172.72,102.8,102.08711433756805,40,2
22035,Female,160.6,162.56,75.9,76.22504537205081,54,1
22040,Female,156.7,157.48,65.9,65.78947368421052,23,4
22041,Female,172,154.94,64.4,65.78947368421052,28,4
22043,Female,163.9,165.1,68.9,68.05807622504537,38,4
22045,Female,173,175.26,86.3,88.02177858439201,42,2
22046,Female,168.2,172.72,94.9,93.46642468239564,37,6
22048,Female,172,170.18,63,63.52087114337567,51,3
22049,Female,178.3,177.8,106.9,63.52087114337567,44,2
22052,Female,164.1,165.1,63.9,64.88203266787659,22,3
22053,Female,156.8,157.48,68.3,71.68784029038112,40,1
22060,Female,164,165.1,63,63.52087114337567,21,2
22061,Female,155.6,154.94,71.8,70.32667876588022,24,2
22063,Female,164.7,162.56,87.4,72.59528130671505,22,2
22064,Female,163,165.1,75.2,74.8638838475499,25,1
22065,Female,158.7,162.56,85.2,83.93829401088928,45,2
22067,Female,162.7,162.56,82.7,82.12341197822141,32,2
22068,Female,163.8,165.1,55.9,56.71506352087114,27,1
22069,Female,164.4,162.56,82.1,79.4010889292196,22,2
22070,Female,160.3,160.02,66.3,62.15970961887477,33,1
22071,Female,171.3,170.18,63.8,64.42831215970962,20,1
22072,Female,172.1,172.72,79.9,78.03992740471868,33,2
22073,Female,157.3,154.94,58.9,58.98366606170598,24,1
22074,Female,161.9,160.02,76.1,72.59528130671505,22,2
22075,Female,152.4,149.86,67.2,65.78947368421052,44,2
22077,Female,160.5,162.56,54.1,56.71506352087114,41,1
22079,Female,161.7,162.56,69.7,65.78947368421052,22,2
22080,Female,160.1,165.1,61.6,60.798548094373864,41,2
22081,Female,170.3,170.18,85.2,77.13248638838475,23,2
22083,Female,157.4,167.64000000000001,58.2,59.89110707803992,33,2
22085,Female,159.6,160.02,74.2,67.15063520871144,42,2
22086,Female,160.2,160.02,60.9,63.52087114337567,20,2
22088,Female,159.9,162.56,69,68.05807622504537,46,1
22089,Female,163.2,165.1,67.5,68.05807622504537,23,1
22090,Female,166,167.64000000000001,88.6,86.20689655172413,38,1
22091,Female,156.8,157.48,65.2,63.067150635208705,46,2
22092,Female,163.9,165.1,82.6,74.8638838475499,45,2
22095,Female,159.1,160.02,55.6,54.44646098003629,51,2
22096,Female,162.8,162.56,71.9,69.87295825771324,45,2
22097,Female,161.5,162.56,82.2,76.67876588021778,52,2
22098,Female,168,170.18,96.5,97.54990925589836,36,2
22099,Female,159,162.56,62.4,67.15063520871144,25,2
22101,Female,156.3,154.94,43.5,45.37205081669691,33,2
22102,Female,164.1,167.64000000000001,75.3,74.8638838475499,39,1
23302,Female,171,170.18,55.3,54.44646098003629,27,1
23307,Female,156.6,154.94,57.8,59.89110707803992,20,3
23316,Female,157.3,157.48,71.3,70.32667876588022,21,2
23318,Female,166.9,167.64000000000001,77.6,73.502722323049,24,1
23334,Female,160.7,160.02,65.5,67.15063520871144,29,1
23346,Female,163.3,162.56,57.8,57.622504537205074,25,2
23347,Female,169.9,170.18,84.3,87.11433756805808,47,3
23350,Female,163.8,167.64000000000001,67,66.24319419237749,23,1
23363,Female,163.4,162.56,76.4,75.77132486388385,24,2
23633,Female,166,167.64000000000001,66.3,63.067150635208705,24,2
23647,Female,160.4,162.56,67.1,70.32667876588022,29,2
23653,Female,169.3,170.18,70.6,68.05807622504537,24,1
23660,Female,159.5,160.02,63.6,61.25226860254083,22,1
23662,Female,169.4,170.18,64.6,61.25226860254083,19,1
23664,Female,162.6,165.1,65.8,61.25226860254083,28,1
23816,Female,161.3,162.56,78.9,77.13248638838475,23,1
23837,Female,161.4,162.56,58.5,58.529945553539015,33,2
23838,Female,163,165.1,58.9,58.98366606170598,31,4
23839,Female,171.6,175.26,78.5,77.13248638838475,26,1
23840,Female,151,149.86,67.6,69.87295825771324,39,2
23845,Female,163.9,167.64000000000001,86.2,83.93829401088928,28,3
23848,Female,157.6,157.48,60.5,61.25226860254083,35,5
23850,Female,167.7,170.18,95,94.37386569872957,40,2
23851,Female,166.9,167.64000000000001,64.9,64.88203266787659,28,2
23852,Female,159.2,162.56,61.6,60.34482758620689,34,2
23857,Female,160.6,160.02,71.5,68.9655172413793,22,3
23875,Female,159.7,162.56,76.5,66.69691470054445,34,2
23884,Female,161,162.56,65.2,64.88203266787659,22,1
23902,Female,181.1,180.34,77.3,77.13248638838475,27,2
23903,Female,163.9,167.64000000000001,73.4,70.32667876588022,42,1
23905,Female,163.5,165.1,54.9,56.71506352087114,25,6
23915,Female,175.1,177.8,80.2,77.13248638838475,21,1
23916,Female,162.6,162.56,69.5,65.78947368421052,25,1
23930,Female,168.8,175.26,64.7,66.69691470054445,20,4
23934,Female,158.8,160.02,65.7,64.88203266787659,24,1
23939,Female,163.5,162.56,87.1,86.20689655172413,33,1
23940,Female,162.4,167.64000000000001,58,58.07622504537205,40,2
23944,Female,163.4,170.18,79.6,79.85480943738656,42,2
23947,Female,174.9,152.4,76.1,77.13248638838475,26,2
23954,Female,164.6,165.1,57.6,57.622504537205074,22,2
23956,Female,160,160.02,87,87.56805807622504,43,2
23962,Female,160,162.56,76.6,77.13248638838475,37,2
23970,Female,151.7,152.4,54.8,53.992740471869325,28,3
23974,Female,165.9,167.64000000000001,82.6,81.66969147005445,30,1
23978,Female,171.8,172.72,65.1,62.61343012704174,27,1
23990,Female,153.3,154.94,57,57.16878402903811,35,4
23998,Female,159.2,154.94,71.9,73.502722323049,42,1
24072,Female,163.6,165.1,72.6,72.59528130671505,23,2
24074,Female,164.8,165.1,71.6,68.9655172413793,24,2
24077,Female,166.9,167.64000000000001,83.2,81.66969147005445,24,1
24078,Female,165.5,167.64000000000001,60.4,61.25226860254083,25,1
24087,Female,177,180.34,76.4,78.49364791288565,22,2
24090,Female,175.2,182.88,93.4,84.84573502722323,19,2
24094,Female,174.1,177.8,57.3,61.25226860254083,24,1
24095,Female,160.8,160.02,58.2,57.622504537205074,23,3
24097,Female,163.6,165.1,55.3,55.8076225045372,28,3
24102,Female,155.5,157.48,69.8,68.9655172413793,30,3
24103,Female,157.3,157.48,64,64.42831215970962,40,1
24107,Female,162.3,165.1,59,61.25226860254083,25,1
24109,Female,153.4,154.94,60.4,59.89110707803992,41,2
24110,Female,154.3,154.94,66.6,67.15063520871144,36,3
24112,Female,174.4,175.26,67,67.15063520871144,28,2
24729,Female,162.3,162.56,63.3,63.067150635208705,22,1
24732,Female,158.7,160.02,61.8,64.88203266787659,26,3
24733,Female,156.3,160.02,64.5,61.25226860254083,36,1
24739,Female,165.5,165.1,58.2,58.529945553539015,24,3
24740,Female,161.2,165.1,79.6,77.13248638838475,21,3
24743,Female,163.6,167.64000000000001,60.9,60.798548094373864,26,1
24746,Female,170.9,172.72,82.3,81.66969147005445,27,6
24782,Female,154.7,154.94,56.7,55.8076225045372,23,2
24783,Female,165.7,167.64000000000001,51,51.27041742286751,28,1
24786,Female,169.5,172.72,60.1,63.52087114337567,25,1
25023,Female,172,165.1,71.6,73.502722323049,42,2
25024,Female,158.7,160.02,68.1,64.88203266787659,30,1
25026,Female,167.6,167.64000000000001,94,93.01270417422867,47,2
25031,Female,172.6,175.26,68.6,68.05807622504537,22,1
25036,Female,161.6,162.56,67.1,66.24319419237749,33,1
25038,Female,174.7,175.26,68.9,68.05807622504537,28,2
25039,Female,170.5,172.72,78.6,78.49364791288565,33,1
25040,Female,168.5,170.18,70.4,70.32667876588022,51,2
25049,Female,159.4,157.48,50.4,52.63157894736842,33,2
25050,Female,168.7,170.18,59.8,58.98366606170598,33,1
25051,Female,170,172.72,76,75.77132486388385,43,2
25052,Female,165.8,167.64000000000001,78,76.22504537205081,41,2
25060,Female,156.2,157.48,71.2,71.68784029038112,24,2
25062,Female,165.8,165.1,66.5,65.78947368421052,31,1
25064,Female,168.8,170.18,73.5,73.95644283121597,34,1
25071,Female,152.4,154.94,54.4,52.17785843920145,28,1
25072,Female,161.1,160.02,67.8,63.52087114337567,20,1
25074,Female,162.7,162.56,64.8,63.974591651542646,24,2
25082,Female,161.4,160.02,66.3,67.15063520871144,24,1
25085,Female,159.8,162.56,77.9,70.32667876588022,22,2
25088,Female,164.3,165.1,70.2,68.9655172413793,22,3
25091,Female,161.1,160.02,59.2,61.7059891107078,27,1
25092,Female,152,154.94,56.3,56.71506352087114,23,1
25093,Female,169.7,170.18,92.7,89.83666061705988,24,5
25094,Female,164,167.64000000000001,80.1,75.77132486388385,40,2
25097,Female,167.2,165.1,77.2,77.13248638838475,21,1
25099,Female,166.2,167.64000000000001,70.4,71.68784029038112,26,3
25100,Female,160.1,160.02,59,57.622504537205074,20,3
25105,Female,158,160.02,64,61.25226860254083,24,1
25106,Female,167.6,167.64000000000001,84.2,86.20689655172413,25,2
25116,Female,153.6,154.94,54.6,54.44646098003629,21,1
25131,Female,156.1,157.48,71.5,69.41923774954627,38,2
25147,Female,147.5,149.86,57.5,58.98366606170598,21,3
25180,Female,153.2,154.94,52.2,49.9092558983666,22,2
25181,Female,164.6,167.64000000000001,72.5,71.68784029038112,18,1
25204,Female,165.7,167.64000000000001,51.7,51.72413793103448,21,1
25209,Female,164.8,167.64000000000001,63.1,56.71506352087114,21,1
25210,Female,158.6,160.02,53.7,49.00181488203266,18,2
25213,Female,160.9,162.56,59.7,61.25226860254083,22,1
25215,Female,156.2,162.56,60.7,61.25226860254083,26,3
25218,Female,150.7,152.4,57.7,54.44646098003629,18,3
25219,Female,146.8,147.32,49.9,51.72413793103448,22,1
25221,Female,163.6,165.1,68.7,68.05807622504537,18,1
25222,Female,158.5,160.02,68,68.05807622504537,30,3
25224,Female,160.7,160.02,63.2,62.61343012704174,29,1
25225,Female,165.7,167.64000000000001,77.6,72.59528130671505,25,1
25226,Female,160.6,162.56,63.8,63.52087114337567,33,1
25227,Female,170.5,175.26,78.3,78.03992740471868,32,1
25235,Female,160.5,162.56,60.2,60.34482758620689,29,2
25237,Female,166.6,170.18,77.1,76.67876588021778,37,2
25239,Female,163.5,165.1,61.7,61.25226860254083,23,3
25241,Female,149.8,152.4,46.2,46.279491833030846,29,4
25243,Female,161.9,165.1,59.1,56.71506352087114,19,1
25244,Female,155.9,157.48,57.4,56.71506352087114,20,1
25248,Female,163.9,165.1,62.1,64.42831215970962,21,2
25250,Female,157.4,160.02,61.8,58.98366606170598,18,3
25251,Female,153,154.94,51.8,52.17785843920145,19,1
25252,Female,155.2,157.48,63.1,63.52087114337567,18,3
25253,Female,157.2,160.02,65.3,63.52087114337567,18,3
25256,Female,167,167.64000000000001,64.6,64.42831215970962,18,2
25258,Female,157.4,157.48,56.9,56.71506352087114,21,2
25259,Female,163.6,167.64000000000001,66.1,63.52087114337567,18,2
25262,Female,157.5,160.02,59.8,62.61343012704174,19,3
25263,Female,167.6,167.64000000000001,53.3,53.53901996370236,21,1
25264,Female,170.5,172.72,75.5,68.05807622504537,19,3
25266,Female,160.3,165.1,70.2,71.23411978221415,19,3
25268,Female,159.3,162.56,65.5,67.15063520871144,21,3
25270,Female,161.1,162.56,64.4,65.78947368421052,21,2
25272,Female,167.3,170.18,68,63.52087114337567,22,1
25277,Female,168.9,170.18,71.5,65.78947368421052,18,1
25280,Female,152.9,154.94,49.9,50.81669691470054,18,1
25281,Female,160.2,162.56,52.3,53.085299455535385,18,1
25282,Female,176.4,177.8,74,71.68784029038112,36,1
25286,Female,164.8,167.64000000000001,75,74.8638838475499,49,2
25293,Female,158.7,160.02,60.4,61.25226860254083,52,2
25294,Female,149.2,149.86,43,43.103448275862064,22,2
25295,Female,156.7,160.02,75,74.8638838475499,29,5
25296,Female,156.3,160.02,71.6,70.32667876588022,27,2
25300,Female,166.3,165.1,72.3,68.05807622504537,41,2
25306,Female,161.7,165.1,76.5,68.05807622504537,19,3
25307,Female,168.3,172.72,66,68.05807622504537,21,2
25313,Female,163.6,162.56,60,59.89110707803992,21,1
25318,Female,162.8,165.1,69.5,71.68784029038112,21,3
25319,Female,153.6,157.48,63.7,61.25226860254083,20,3
25321,Female,153,154.94,60.2,58.98366606170598,18,1
25322,Female,167.8,170.18,81.5,74.8638838475499,19,1
25323,Female,168.2,170.18,77.3,77.13248638838475,19,2
25324,Female,158.5,160.02,53.7,54.44646098003629,25,2
25326,Female,158.8,160.02,67.2,65.78947368421052,29,1
25328,Female,171.8,175.26,69.8,61.25226860254083,20,2
25330,Female,165.5,167.64000000000001,80.9,74.8638838475499,19,1
25335,Female,170.5,172.72,72.2,64.42831215970962,23,2
25337,Female,160.8,160.02,63,68.05807622504537,20,1
25338,Female,160.7,162.56,65.4,68.05807622504537,21,2
25339,Female,149,149.86,48.4,46.73321234119782,21,1
25341,Female,156.3,157.48,65.3,61.25226860254083,18,3
25342,Female,167.7,170.18,66.9,83.03085299455535,19,2
25343,Female,161.5,165.1,66.8,65.78947368421052,22,3
25344,Female,157,157.48,67.2,69.87295825771324,18,2
25349,Female,156.3,160.02,59.7,58.98366606170598,26,1
25352,Female,162.7,165.1,65.8,65.78947368421052,30,2
25353,Female,174.3,175.26,65.7,67.15063520871144,29,2
25356,Female,163.5,165.1,68.1,67.15063520871144,54,2
25359,Female,169.9,177.8,89.4,88.47549909255898,27,2
25360,Female,150.3,152.4,64.3,63.52087114337567,21,2
25361,Female,163.7,167.64000000000001,85.7,83.93829401088928,37,1
25363,Female,154.4,157.48,56,57.16878402903811,23,2
25365,Female,149.3,149.86,61.3,58.98366606170598,18,1
25366,Female,164.5,167.64000000000001,66.2,61.25226860254083,18,1
25367,Female,170.7,177.8,71.9,70.32667876588022,19,1
25368,Female,161.1,162.56,58.6,54.44646098003629,19,1
25370,Female,154.3,160.02,57.6,52.17785843920145,19,1
25372,Female,160.4,162.56,56,55.8076225045372,19,1
25374,Female,158.8,157.48,61.6,63.52087114337567,34,3
25378,Female,154.3,157.48,53.3,54.44646098003629,18,1
25379,Female,163,165.1,67.8,63.52087114337567,29,1
25382,Female,167.4,170.18,77.6,70.32667876588022,20,2
25383,Female,156,154.94,65.8,58.98366606170598,19,1
25384,Female,162,162.56,66.6,58.98366606170598,18,3
25385,Female,161.3,162.56,54.9,55.35390199637023,19,3
25388,Female,154.1,154.94,53.9,54.44646098003629,23,3
25390,Female,159.5,160.02,81.4,79.4010889292196,28,2
25392,Female,160,162.56,61.1,57.622504537205074,21,1
25395,Female,169,170.18,77.7,72.59528130671505,20,1
25400,Female,161.2,165.1,72.5,72.59528130671505,18,1
25402,Female,155.9,157.48,66.4,65.78947368421052,39,1
25408,Female,167.8,170.18,80.6,74.8638838475499,20,1
25409,Female,160.8,160.02,52.2,49.9092558983666,23,1
25410,Female,155.9,154.94,47.8,47.640653357531754,20,1
25417,Female,168.3,170.18,84.5,83.48457350272231,29,1
25427,Female,158.6,160.02,68.5,68.9655172413793,18,3
25429,Female,164.6,167.64000000000001,64.6,62.15970961887477,18,1
25431,Female,165.6,170.18,67.9,71.23411978221415,18,2
25432,Female,151.5,154.94,50.9,49.9092558983666,19,1
25435,Female,175.4,177.8,74.5,72.59528130671505,24,1
25437,Female,169.9,172.72,67,68.05807622504537,23,1
25440,Female,157.3,160.02,57.3,59.89110707803992,41,1
25445,Female,165.7,170.18,59.7,60.34482758620689,23,1
25446,Female,165.5,167.64000000000001,66.5,65.78947368421052,24,1
25457,Female,150.2,152.4,50.5,49.9092558983666,24,4
25458,Female,165.3,167.64000000000001,74.9,71.23411978221415,28,1
25462,Female,163.3,167.64000000000001,75.6,68.05807622504537,18,1
25467,Female,158.5,160.02,63.4,64.88203266787659,24,4
25472,Female,163.2,165.1,76.8,77.13248638838475,19,1
25474,Female,161.6,162.56,80.4,72.59528130671505,20,1
25476,Female,167,170.18,76.2,77.13248638838475,32,1
25477,Female,163.2,165.1,52.6,52.17785843920145,31,1
25479,Female,164.8,170.18,65.3,67.15063520871144,41,2
25482,Female,157.6,160.02,72.6,73.04900181488203,42,2
25487,Female,160.6,160.02,55.7,54.44646098003629,31,1
25489,Female,165.2,167.64000000000001,59.9,58.98366606170598,27,1
25495,Female,162.5,165.1,75.9,69.87295825771324,24,1
25500,Female,159.8,160.02,60.7,66.69691470054445,28,1
25501,Female,161.8,162.56,66.9,68.05807622504537,28,1
25502,Female,167.4,167.64000000000001,69.7,69.87295825771324,36,1
25506,Female,156.3,157.48,61.4,60.798548094373864,27,3
25509,Female,172.8,170.18,74.2,76.22504537205081,39,2
25510,Female,159,160.02,67.1,68.9655172413793,29,1
25511,Female,163.6,162.56,57.7,57.622504537205074,28,4
25515,Female,165.5,165.1,80.3,81.66969147005445,44,2
25516,Female,170.7,172.72,63.4,65.33575317604355,41,1
25523,Female,167.6,167.64000000000001,68.1,65.78947368421052,21,1
25524,Female,163.3,162.56,73.4,74.8638838475499,19,1
25525,Female,160.7,165.1,67.2,66.69691470054445,19,1
25531,Female,161.8,162.56,66.2,65.78947368421052,27,3
25533,Female,170.8,172.72,70.3,68.05807622504537,20,1
25535,Female,173.5,175.26,70.9,63.067150635208705,22,1
25536,Female,171.5,175.26,58.6,59.89110707803992,24,2
25540,Female,157,154.94,49.3,48.09437386569873,42,1
25542,Female,164.2,165.1,73.3,73.502722323049,38,1
25546,Female,178.8,180.34,99.6,101.1796733212341,40,1
25547,Female,160,160.02,64.8,65.33575317604355,43,2
25548,Female,167.5,167.64000000000001,72.9,72.59528130671505,26,1
25550,Female,163.4,165.1,90.2,88.02177858439201,48,1
25551,Female,157.6,157.48,75.4,72.59528130671505,41,1
25558,Female,159.9,157.48,65.4,62.15970961887477,21,2
25559,Female,159.8,160.02,70.8,68.05807622504537,29,1
25564,Female,154.8,154.94,64.7,61.25226860254083,30,3
25566,Female,160.7,160.02,63.1,63.52087114337567,18,2
25574,Female,168.6,170.18,66.6,68.05807622504537,32,2
25577,Female,164,165.1,66.7,64.88203266787659,42,4
25580,Female,156.3,157.48,49.7,52.17785843920145,24,1
25583,Female,159.1,157.48,55.8,57.622504537205074,32,3
25587,Female,167.8,170.18,92.1,88.92921960072594,29,2
25590,Female,167,170.18,69.5,71.23411978221415,18,1
25592,Female,152.9,152.4,56.3,57.16878402903811,19,4
25594,Female,161.6,162.56,60.3,61.25226860254083,18,1
25595,Female,162,162.56,64.7,61.25226860254083,21,1
25596,Female,151,149.86,64.2,63.52087114337567,21,3
25601,Female,162.6,165.1,70.1,68.05807622504537,28,1
25602,Female,160,160.02,58.3,58.98366606170598,25,3
25603,Female,167.9,170.18,84.3,81.66969147005445,25,1
25606,Female,160,162.56,69.6,73.04900181488203,22,1
25607,Female,161.8,165.1,73.5,73.04900181488203,41,3
25608,Female,162.9,162.56,47,47.640653357531754,43,1
25609,Female,165.1,165.1,60.8,59.89110707803992,33,1
25610,Female,159.6,160.02,51.5,51.27041742286751,30,2
25614,Female,165.4,167.64000000000001,71.7,70.78039927404718,45,2
25619,Female,177.6,177.8,88.9,84.84573502722323,25,2
25621,Female,154.6,154.94,53.2,52.63157894736842,38,3
25625,Female,167.6,167.64000000000001,74.7,72.14156079854808,35,1
25627,Female,158.5,160.02,62.2,61.25226860254083,30,1
25628,Female,159.4,160.02,57.4,54.44646098003629,35,1
25629,Female,162.9,160.02,56.5,56.26134301270417,22,4
25630,Female,158.1,157.48,64.6,61.25226860254083,22,1
25632,Female,161.4,162.56,52.9,54.44646098003629,28,1
